sale_date,day_of_week,product_id,product_name,category,units_sold,is_weekend
2024-02-12,Monday,33,Fresh Economic,Frozen,26,False
2024-02-12,Monday,34,Organic Summer,Frozen,27,False
2024-02-12,Monday,35,Organic Thus,Meat,34,False
2024-02-12,Monday,36,Premium Wrong,Bakery,15,False
2024-02-12,Monday,37,Premium Cause,Dairy,21,False
2024-02-12,Monday,38,Classic Easy,Beverages,26,False
2024-02-12,Monday,39,Fresh Local,Frozen,16,False
2024-02-12,Monday,40,Fresh Customer,Dairy,28,False
2024-02-12,Monday,41,Classic Century,Dairy,33,False
2024-02-12,Monday,42,Fresh Situation,Frozen,7,False
2024-02-12,Monday,43,Fresh Quickly,Beverages,26,False
2024-02-12,Monday,44,Premium Cause,Dairy,12,False
2024-02-12,Monday,45,Organic Leave,Produce,8,False
2024-02-12,Monday,46,Organic Strong,Bakery,23,False
2024-02-12,Monday,47,Fresh Strong,Produce,16,False
2024-02-12,Monday,48,Fresh Newspaper,Produce,12,False
2024-02-12,Monday,49,Fresh Carry,Dairy,7,False
2024-02-12,Monday,50,Premium Catch,Meat,13,False
2024-02-13,Tuesday,1,Fresh Third,Dairy,9,False
2024-02-13,Tuesday,2,Organic Skin,Meat,22,False
2024-02-13,Tuesday,3,Organic Your,Frozen,9,False
2024-02-13,Tuesday,4,Fresh Particularly,Frozen,26,False
2024-02-13,Tuesday,5,Classic South,Dairy,17,False
2024-02-13,Tuesday,6,Premium Project,Dairy,34,False
2024-02-13,Tuesday,7,Fresh Wait,Frozen,23,False
2024-02-13,Tuesday,8,Fresh Drug,Produce,34,False
2024-02-13,Tuesday,9,Organic With,Frozen,28,False
2024-02-13,Tuesday,10,Classic Ago,Beverages,22,False
2024-02-13,Tuesday,11,Organic Lot,Dairy,15,False
2024-02-13,Tuesday,12,Classic Republican,Bakery,31,False
2024-02-13,Tuesday,13,Organic Least,Dairy,11,False
2024-02-13,Tuesday,14,Organic Money,Bakery,21,False
2024-02-13,Tuesday,15,Classic Hundred,Bakery,24,False
2024-02-13,Tuesday,16,Fresh Rich,Produce,27,False
2024-02-13,Tuesday,17,Premium Baby,Frozen,31,False
2024-02-13,Tuesday,18,Classic Happy,Meat,33,False
2024-02-13,Tuesday,19,Premium Two,Meat,17,False
2024-02-13,Tuesday,20,Organic Without,Frozen,31,False
2024-02-13,Tuesday,21,Fresh Against,Meat,9,False
2024-02-13,Tuesday,22,Premium Simple,Beverages,17,False
2024-02-13,Tuesday,23,Premium Area,Meat,25,False
2024-02-13,Tuesday,24,Fresh Air,Beverages,35,False
2024-02-13,Tuesday,25,Classic We,Meat,27,False
2024-02-13,Tuesday,26,Classic Outside,Frozen,19,False
2024-02-13,Tuesday,27,Classic Support,Beverages,6,False
2024-02-13,Tuesday,28,Premium Represent,Produce,25,False
2024-02-13,Tuesday,29,Fresh Get,Meat,14,False
2024-02-13,Tuesday,30,Premium Finish,Meat,35,False
2024-02-13,Tuesday,31,Premium Machine,Dairy,10,False
2024-02-13,Tuesday,32,Fresh Rest,Beverages,16,False
2024-02-13,Tuesday,33,Fresh Economic,Frozen,37,False
2024-02-13,Tuesday,34,Organic Summer,Frozen,29,False
2024-02-13,Tuesday,35,Organic Thus,Meat,30,False
2024-02-13,Tuesday,36,Premium Wrong,Bakery,14,False
2024-02-13,Tuesday,37,Premium Cause,Dairy,23,False
2024-02-13,Tuesday,38,Classic Easy,Beverages,33,False
2024-02-13,Tuesday,39,Fresh Local,Frozen,14,False
2024-02-13,Tuesday,40,Fresh Customer,Dairy,16,False
2024-02-13,Tuesday,41,Classic Century,Dairy,26,False
2024-02-13,Tuesday,42,Fresh Situation,Frozen,4,False
2024-02-13,Tuesday,43,Fresh Quickly,Beverages,25,False
2024-02-13,Tuesday,44,Premium Cause,Dairy,11,False
2024-02-13,Tuesday,45,Organic Leave,Produce,11,False
2024-02-13,Tuesday,46,Organic Strong,Bakery,20,False
2024-02-13,Tuesday,47,Fresh Strong,Produce,17,False
2024-02-13,Tuesday,48,Fresh Newspaper,Produce,10,False
2024-02-13,Tuesday,49,Fresh Carry,Dairy,6,False
2024-02-13,Tuesday,50,Premium Catch,Meat,10,False
2024-02-14,Wednesday,1,Fresh Third,Dairy,7,False
2024-02-14,Wednesday,2,Organic Skin,Meat,21,False
2024-02-14,Wednesday,3,Organic Your,Frozen,10,False
2024-02-14,Wednesday,4,Fresh Particularly,Frozen,23,False
2024-02-14,Wednesday,5,Classic South,Dairy,30,False
2024-02-14,Wednesday,6,Premium Project,Dairy,34,False
2024-02-14,Wednesday,7,Fresh Wait,Frozen,29,False
2024-02-14,Wednesday,8,Fresh Drug,Produce,33,False
2024-02-14,Wednesday,9,Organic With,Frozen,18,False
2024-02-14,Wednesday,10,Classic Ago,Beverages,28,False
2024-02-14,Wednesday,11,Organic Lot,Dairy,22,False
2024-02-14,Wednesday,12,Classic Republican,Bakery,26,False
2024-02-14,Wednesday,13,Organic Least,Dairy,11,False
2024-02-14,Wednesday,14,Organic Money,Bakery,26,False
2024-02-14,Wednesday,15,Classic Hundred,Bakery,23,False
2024-02-14,Wednesday,16,Fresh Rich,Produce,28,False
2024-02-14,Wednesday,17,Premium Baby,Frozen,34,False
2024-02-14,Wednesday,18,Classic Happy,Meat,35,False
2024-02-14,Wednesday,19,Premium Two,Meat,22,False
2024-02-14,Wednesday,20,Organic Without,Frozen,18,False
2024-02-14,Wednesday,21,Fresh Against,Meat,12,False
2024-02-14,Wednesday,22,Premium Simple,Beverages,28,False
2024-02-14,Wednesday,23,Premium Area,Meat,32,False
2024-02-14,Wednesday,24,Fresh Air,Beverages,34,False
2024-02-14,Wednesday,25,Classic We,Meat,31,False
2024-02-14,Wednesday,26,Classic Outside,Frozen,21,False
2024-02-14,Wednesday,27,Classic Support,Beverages,6,False
2024-02-14,Wednesday,28,Premium Represent,Produce,31,False
2024-02-14,Wednesday,29,Fresh Get,Meat,9,False
2024-02-14,Wednesday,30,Premium Finish,Meat,37,False
2024-02-14,Wednesday,31,Premium Machine,Dairy,11,False
2024-02-14,Wednesday,32,Fresh Rest,Beverages,14,False
2024-02-14,Wednesday,33,Fresh Economic,Frozen,25,False
2024-02-14,Wednesday,34,Organic Summer,Frozen,29,False
2024-02-14,Wednesday,35,Organic Thus,Meat,30,False
2024-02-14,Wednesday,36,Premium Wrong,Bakery,14,False
2024-02-14,Wednesday,37,Premium Cause,Dairy,20,False
2024-02-14,Wednesday,38,Classic Easy,Beverages,41,False
2024-02-14,Wednesday,39,Fresh Local,Frozen,13,False
2024-02-14,Wednesday,40,Fresh Customer,Dairy,20,False
2024-02-14,Wednesday,41,Classic Century,Dairy,34,False
2024-02-14,Wednesday,42,Fresh Situation,Frozen,6,False
2024-02-14,Wednesday,43,Fresh Quickly,Beverages,41,False
2024-02-14,Wednesday,44,Premium Cause,Dairy,8,False
2024-02-14,Wednesday,45,Organic Leave,Produce,9,False
2024-02-14,Wednesday,46,Organic Strong,Bakery,17,False
2024-02-14,Wednesday,47,Fresh Strong,Produce,21,False
2024-02-14,Wednesday,48,Fresh Newspaper,Produce,10,False
2024-02-14,Wednesday,49,Fresh Carry,Dairy,7,False
2024-02-14,Wednesday,50,Premium Catch,Meat,12,False
2024-02-15,Thursday,1,Fresh Third,Dairy,10,False
2024-02-15,Thursday,2,Organic Skin,Meat,13,False
2024-02-15,Thursday,3,Organic Your,Frozen,10,False
2024-02-15,Thursday,4,Fresh Particularly,Frozen,33,False
2024-02-15,Thursday,5,Classic South,Dairy,29,False
2024-02-15,Thursday,6,Premium Project,Dairy,36,False
2024-02-15,Thursday,7,Fresh Wait,Frozen,22,False
2024-02-15,Thursday,8,Fresh Drug,Produce,24,False
2024-02-15,Thursday,9,Organic With,Frozen,19,False
2024-02-15,Thursday,10,Classic Ago,Beverages,20,False
2024-02-15,Thursday,11,Organic Lot,Dairy,19,False
2024-02-15,Thursday,12,Classic Republican,Bakery,34,False
2024-02-15,Thursday,13,Organic Least,Dairy,16,False
2024-02-15,Thursday,14,Organic Money,Bakery,21,False
2024-02-15,Thursday,15,Classic Hundred,Bakery,26,False
2024-02-15,Thursday,16,Fresh Rich,Produce,33,False
2024-02-15,Thursday,17,Premium Baby,Frozen,30,False
2024-02-15,Thursday,18,Classic Happy,Meat,33,False
2024-02-15,Thursday,19,Premium Two,Meat,17,False
2024-02-15,Thursday,20,Organic Without,Frozen,19,False
2024-02-15,Thursday,21,Fresh Against,Meat,10,False
2024-02-15,Thursday,22,Premium Simple,Beverages,25,False
2024-02-15,Thursday,23,Premium Area,Meat,32,False
2024-02-15,Thursday,24,Fresh Air,Beverages,31,False
2024-02-15,Thursday,25,Classic We,Meat,46,False
2024-02-15,Thursday,26,Classic Outside,Frozen,17,False
2024-02-15,Thursday,27,Classic Support,Beverages,5,False
2024-02-15,Thursday,28,Premium Represent,Produce,42,False
2024-02-15,Thursday,29,Fresh Get,Meat,15,False
2024-02-15,Thursday,30,Premium Finish,Meat,33,False
2024-02-15,Thursday,31,Premium Machine,Dairy,12,False
2024-02-15,Thursday,32,Fresh Rest,Beverages,12,False
2024-02-15,Thursday,33,Fresh Economic,Frozen,39,False
2024-02-15,Thursday,34,Organic Summer,Frozen,27,False
2024-02-15,Thursday,35,Organic Thus,Meat,37,False
2024-02-15,Thursday,36,Premium Wrong,Bakery,22,False
2024-02-15,Thursday,37,Premium Cause,Dairy,30,False
2024-02-15,Thursday,38,Classic Easy,Beverages,26,False
2024-02-15,Thursday,39,Fresh Local,Frozen,19,False
2024-02-15,Thursday,40,Fresh Customer,Dairy,26,False
2024-02-15,Thursday,41,Classic Century,Dairy,39,False
2024-02-15,Thursday,42,Fresh Situation,Frozen,4,False
2024-02-15,Thursday,43,Fresh Quickly,Beverages,34,False
2024-02-15,Thursday,44,Premium Cause,Dairy,11,False
2024-02-15,Thursday,45,Organic Leave,Produce,12,False
2024-02-15,Thursday,46,Organic Strong,Bakery,22,False
2024-02-15,Thursday,47,Fresh Strong,Produce,22,False
2024-02-15,Thursday,48,Fresh Newspaper,Produce,9,False
2024-02-15,Thursday,49,Fresh Carry,Dairy,5,False
2024-02-15,Thursday,50,Premium Catch,Meat,12,False
2024-02-16,Friday,1,Fresh Third,Dairy,11,False
2024-02-16,Friday,2,Organic Skin,Meat,21,False
2024-02-16,Friday,3,Organic Your,Frozen,7,False
2024-02-16,Friday,4,Fresh Particularly,Frozen,32,False
2024-02-16,Friday,5,Classic South,Dairy,25,False
2024-02-16,Friday,6,Premium Project,Dairy,21,False
2024-02-16,Friday,7,Fresh Wait,Frozen,30,False
2024-02-16,Friday,8,Fresh Drug,Produce,35,False
2024-02-16,Friday,9,Organic With,Frozen,26,False
2024-02-16,Friday,10,Classic Ago,Beverages,20,False
2024-02-16,Friday,11,Organic Lot,Dairy,14,False
2024-02-16,Friday,12,Classic Republican,Bakery,22,False
2024-02-16,Friday,13,Organic Least,Dairy,11,False
2024-02-16,Friday,14,Organic Money,Bakery,15,False
2024-02-16,Friday,15,Classic Hundred,Bakery,29,False
2024-02-16,Friday,16,Fresh Rich,Produce,35,False
2024-02-16,Friday,17,Premium Baby,Frozen,33,False
2024-02-16,Friday,18,Classic Happy,Meat,32,False
2024-02-16,Friday,19,Premium Two,Meat,20,False
2024-02-16,Friday,20,Organic Without,Frozen,17,False
2024-02-16,Friday,21,Fresh Against,Meat,10,False
2024-02-16,Friday,22,Premium Simple,Beverages,19,False
2024-02-16,Friday,23,Premium Area,Meat,26,False
2024-02-16,Friday,24,Fresh Air,Beverages,44,False
2024-02-16,Friday,25,Classic We,Meat,37,False
2024-02-16,Friday,26,Classic Outside,Frozen,19,False
2024-02-16,Friday,27,Classic Support,Beverages,6,False
2024-02-16,Friday,28,Premium Represent,Produce,27,False
2024-02-16,Friday,29,Fresh Get,Meat,15,False
2024-02-16,Friday,30,Premium Finish,Meat,38,False
2024-02-16,Friday,31,Premium Machine,Dairy,13,False
2024-02-16,Friday,32,Fresh Rest,Beverages,16,False
2024-02-16,Friday,33,Fresh Economic,Frozen,37,False
2024-02-16,Friday,34,Organic Summer,Frozen,19,False
2024-02-16,Friday,35,Organic Thus,Meat,32,False
2024-02-16,Friday,36,Premium Wrong,Bakery,22,False
2024-02-16,Friday,37,Premium Cause,Dairy,28,False
2024-02-16,Friday,38,Classic Easy,Beverages,35,False
2024-02-16,Friday,39,Fresh Local,Frozen,19,False
2024-02-16,Friday,40,Fresh Customer,Dairy,24,False
2024-02-16,Friday,41,Classic Century,Dairy,31,False
2024-02-16,Friday,42,Fresh Situation,Frozen,5,False
2024-02-16,Friday,43,Fresh Quickly,Beverages,26,False
2024-02-16,Friday,44,Premium Cause,Dairy,10,False
2024-02-16,Friday,45,Organic Leave,Produce,10,False
2024-02-16,Friday,46,Organic Strong,Bakery,17,False
2024-02-16,Friday,47,Fresh Strong,Produce,13,False
2024-02-16,Friday,48,Fresh Newspaper,Produce,10,False
2024-02-16,Friday,49,Fresh Carry,Dairy,7,False
2024-02-16,Friday,50,Premium Catch,Meat,13,False
2024-02-17,Saturday,1,Fresh Third,Dairy,20,True
2024-02-17,Saturday,2,Organic Skin,Meat,32,True
2024-02-17,Saturday,3,Organic Your,Frozen,22,True
2024-02-17,Saturday,4,Fresh Particularly,Frozen,41,True
2024-02-17,Saturday,5,Classic South,Dairy,37,True
2024-02-17,Saturday,6,Premium Project,Dairy,36,True
2024-02-17,Saturday,7,Fresh Wait,Frozen,31,True
2024-02-17,Saturday,8,Fresh Drug,Produce,66,True
2024-02-17,Saturday,9,Organic With,Frozen,60,True
2024-02-17,Saturday,10,Classic Ago,Beverages,46,True
2024-02-17,Saturday,11,Organic Lot,Dairy,32,True
2024-02-17,Saturday,12,Classic Republican,Bakery,57,True
2024-02-17,Saturday,13,Organic Least,Dairy,18,True
2024-02-17,Saturday,14,Organic Money,Bakery,52,True
2024-02-17,Saturday,15,Classic Hundred,Bakery,40,True
2024-02-17,Saturday,16,Fresh Rich,Produce,62,True
2024-02-17,Saturday,17,Premium Baby,Frozen,60,True
2024-02-17,Saturday,18,Classic Happy,Meat,58,True
2024-02-17,Saturday,19,Premium Two,Meat,18,True
2024-02-17,Saturday,20,Organic Without,Frozen,37,True
2024-02-17,Saturday,21,Fresh Against,Meat,19,True
2024-02-17,Saturday,22,Premium Simple,Beverages,30,True
2024-02-17,Saturday,23,Premium Area,Meat,52,True
2024-02-17,Saturday,24,Fresh Air,Beverages,74,True
2024-02-17,Saturday,25,Classic We,Meat,70,True
2024-02-17,Saturday,26,Classic Outside,Frozen,39,True
2024-02-17,Saturday,27,Classic Support,Beverages,9,True
2024-02-17,Saturday,28,Premium Represent,Produce,55,True
2024-02-17,Saturday,29,Fresh Get,Meat,28,True
2024-02-17,Saturday,30,Premium Finish,Meat,54,True
2024-02-17,Saturday,31,Premium Machine,Dairy,18,True
2024-02-17,Saturday,32,Fresh Rest,Beverages,24,True
2024-02-17,Saturday,33,Fresh Economic,Frozen,77,True
2024-02-17,Saturday,34,Organic Summer,Frozen,41,True
2024-02-17,Saturday,35,Organic Thus,Meat,70,True
2024-02-17,Saturday,36,Premium Wrong,Bakery,45,True
2024-02-17,Saturday,37,Premium Cause,Dairy,34,True
2024-02-17,Saturday,38,Classic Easy,Beverages,78,True
2024-02-17,Saturday,39,Fresh Local,Frozen,41,True
2024-02-17,Saturday,40,Fresh Customer,Dairy,49,True
2024-02-17,Saturday,41,Classic Century,Dairy,47,True
2024-02-17,Saturday,42,Fresh Situation,Frozen,12,True
2024-02-17,Saturday,43,Fresh Quickly,Beverages,52,True
2024-02-17,Saturday,44,Premium Cause,Dairy,19,True
2024-02-17,Saturday,45,Organic Leave,Produce,21,True
2024-02-17,Saturday,46,Organic Strong,Bakery,57,True
2024-02-17,Saturday,47,Fresh Strong,Produce,46,True
2024-02-17,Saturday,48,Fresh Newspaper,Produce,14,True
2024-02-17,Saturday,49,Fresh Carry,Dairy,10,True
2024-02-17,Saturday,50,Premium Catch,Meat,18,True
2024-02-18,Sunday,1,Fresh Third,Dairy,27,True
2024-02-18,Sunday,2,Organic Skin,Meat,26,True
2024-02-18,Sunday,3,Organic Your,Frozen,16,True
2024-02-18,Sunday,4,Fresh Particularly,Frozen,46,True
2024-02-18,Sunday,5,Classic South,Dairy,34,True
2024-02-18,Sunday,6,Premium Project,Dairy,57,True
2024-02-18,Sunday,7,Fresh Wait,Frozen,36,True
2024-02-18,Sunday,8,Fresh Drug,Produce,75,True
2024-02-18,Sunday,9,Organic With,Frozen,52,True
2024-02-18,Sunday,10,Classic Ago,Beverages,49,True
2024-02-18,Sunday,11,Organic Lot,Dairy,34,True
2024-02-18,Sunday,12,Classic Republican,Bakery,74,True
2024-02-18,Sunday,13,Organic Least,Dairy,17,True
2024-02-18,Sunday,14,Organic Money,Bakery,34,True
2024-02-18,Sunday,15,Classic Hundred,Bakery,58,True
2024-02-18,Sunday,16,Fresh Rich,Produce,87,True
2024-02-18,Sunday,17,Premium Baby,Frozen,62,True
2024-02-18,Sunday,18,Classic Happy,Meat,59,True
2024-02-18,Sunday,19,Premium Two,Meat,19,True
2024-02-18,Sunday,20,Organic Without,Frozen,37,True
2024-02-18,Sunday,21,Fresh Against,Meat,27,True
2024-02-18,Sunday,22,Premium Simple,Beverages,38,True
2024-02-18,Sunday,23,Premium Area,Meat,84,True
2024-02-18,Sunday,24,Fresh Air,Beverages,69,True
2024-02-18,Sunday,25,Classic We,Meat,60,True
2024-02-18,Sunday,26,Classic Outside,Frozen,43,True
2024-02-18,Sunday,27,Classic Support,Beverages,7,True
2024-02-18,Sunday,28,Premium Represent,Produce,57,True
2024-02-18,Sunday,29,Fresh Get,Meat,22,True
2024-02-18,Sunday,30,Premium Finish,Meat,68,True
2024-02-18,Sunday,31,Premium Machine,Dairy,19,True
2024-02-18,Sunday,32,Fresh Rest,Beverages,17,True
2024-02-18,Sunday,33,Fresh Economic,Frozen,67,True
2024-02-18,Sunday,34,Organic Summer,Frozen,40,True
2024-02-18,Sunday,35,Organic Thus,Meat,53,True
2024-02-18,Sunday,36,Premium Wrong,Bakery,36,True
2024-02-18,Sunday,37,Premium Cause,Dairy,36,True
2024-02-18,Sunday,38,Classic Easy,Beverages,55,True
2024-02-18,Sunday,39,Fresh Local,Frozen,29,True
2024-02-18,Sunday,40,Fresh Customer,Dairy,35,True
2024-02-18,Sunday,41,Classic Century,Dairy,70,True
2024-02-18,Sunday,42,Fresh Situation,Frozen,11,True
2024-02-18,Sunday,43,Fresh Quickly,Beverages,71,True
2024-02-18,Sunday,44,Premium Cause,Dairy,20,True
2024-02-18,Sunday,45,Organic Leave,Produce,19,True
2024-02-18,Sunday,46,Organic Strong,Bakery,36,True
2024-02-18,Sunday,47,Fresh Strong,Produce,32,True
2024-02-18,Sunday,48,Fresh Newspaper,Produce,12,True
2024-02-18,Sunday,49,Fresh Carry,Dairy,7,True
2024-02-18,Sunday,50,Premium Catch,Meat,18,True
2024-02-19,Monday,1,Fresh Third,Dairy,9,False
2024-02-19,Monday,2,Organic Skin,Meat,16,False
2024-02-19,Monday,3,Organic Your,Frozen,10,False
2024-02-19,Monday,4,Fresh Particularly,Frozen,28,False
2024-02-19,Monday,5,Classic South,Dairy,29,False
2024-02-19,Monday,6,Premium Project,Dairy,21,False
2024-02-19,Monday,7,Fresh Wait,Frozen,33,False
2024-02-19,Monday,8,Fresh Drug,Produce,29,False
2024-02-19,Monday,9,Organic With,Frozen,24,False
2024-02-19,Monday,10,Classic Ago,Beverages,24,False
2024-02-19,Monday,11,Organic Lot,Dairy,24,False
2024-02-19,Monday,12,Classic Republican,Bakery,33,False
2024-02-19,Monday,13,Organic Least,Dairy,10,False
2024-02-19,Monday,14,Organic Money,Bakery,15,False
2024-02-19,Monday,15,Classic Hundred,Bakery,19,False
2024-02-19,Monday,16,Fresh Rich,Produce,37,False
2024-02-19,Monday,17,Premium Baby,Frozen,28,False
2024-02-19,Monday,18,Classic Happy,Meat,32,False
2024-02-19,Monday,19,Premium Two,Meat,18,False
2024-02-19,Monday,20,Organic Without,Frozen,18,False
2024-02-19,Monday,21,Fresh Against,Meat,10,False
2024-02-19,Monday,22,Premium Simple,Beverages,22,False
2024-02-19,Monday,23,Premium Area,Meat,36,False
2024-02-19,Monday,24,Fresh Air,Beverages,29,False
2024-02-19,Monday,25,Classic We,Meat,31,False
2024-02-19,Monday,26,Classic Outside,Frozen,25,False
2024-02-19,Monday,27,Classic Support,Beverages,5,False
2024-02-19,Monday,28,Premium Represent,Produce,29,False
2024-02-19,Monday,29,Fresh Get,Meat,8,False
2024-02-19,Monday,30,Premium Finish,Meat,39,False
2024-02-19,Monday,31,Premium Machine,Dairy,13,False
2024-02-19,Monday,32,Fresh Rest,Beverages,14,False
2024-02-19,Monday,33,Fresh Economic,Frozen,29,False
2024-02-19,Monday,34,Organic Summer,Frozen,28,False
2024-02-19,Monday,35,Organic Thus,Meat,27,False
2024-02-19,Monday,36,Premium Wrong,Bakery,20,False
2024-02-19,Monday,37,Premium Cause,Dairy,23,False
2024-02-19,Monday,38,Classic Easy,Beverages,33,False
2024-02-19,Monday,39,Fresh Local,Frozen,19,False
2024-02-19,Monday,40,Fresh Customer,Dairy,26,False
2024-02-19,Monday,41,Classic Century,Dairy,36,False
2024-02-19,Monday,42,Fresh Situation,Frozen,7,False
2024-02-19,Monday,43,Fresh Quickly,Beverages,29,False
2024-02-19,Monday,44,Premium Cause,Dairy,8,False
2024-02-19,Monday,45,Organic Leave,Produce,8,False
2024-02-19,Monday,46,Organic Strong,Bakery,16,False
2024-02-19,Monday,47,Fresh Strong,Produce,12,False
2024-02-19,Monday,48,Fresh Newspaper,Produce,8,False
2024-02-19,Monday,49,Fresh Carry,Dairy,7,False
2024-02-19,Monday,50,Premium Catch,Meat,14,False
2024-02-20,Tuesday,1,Fresh Third,Dairy,9,False
2024-02-20,Tuesday,2,Organic Skin,Meat,22,False
2024-02-20,Tuesday,3,Organic Your,Frozen,7,False
2024-02-20,Tuesday,4,Fresh Particularly,Frozen,31,False
2024-02-20,Tuesday,5,Classic South,Dairy,29,False
2024-02-20,Tuesday,6,Premium Project,Dairy,27,False
2024-02-20,Tuesday,7,Fresh Wait,Frozen,23,False
2024-02-20,Tuesday,8,Fresh Drug,Produce,35,False
2024-02-20,Tuesday,9,Organic With,Frozen,24,False
2024-02-20,Tuesday,10,Classic Ago,Beverages,34,False
2024-02-20,Tuesday,11,Organic Lot,Dairy,21,False
2024-02-20,Tuesday,12,Classic Republican,Bakery,29,False
2024-02-20,Tuesday,13,Organic Least,Dairy,10,False
2024-02-20,Tuesday,14,Organic Money,Bakery,22,False
2024-02-20,Tuesday,15,Classic Hundred,Bakery,27,False
2024-02-20,Tuesday,16,Fresh Rich,Produce,40,False
2024-02-20,Tuesday,17,Premium Baby,Frozen,29,False
2024-02-20,Tuesday,18,Classic Happy,Meat,39,False
2024-02-20,Tuesday,19,Premium Two,Meat,23,False
2024-02-20,Tuesday,20,Organic Without,Frozen,30,False
2024-02-20,Tuesday,21,Fresh Against,Meat,11,False
2024-02-20,Tuesday,22,Premium Simple,Beverages,19,False
2024-02-20,Tuesday,23,Premium Area,Meat,29,False
2024-02-20,Tuesday,24,Fresh Air,Beverages,47,False
2024-02-20,Tuesday,25,Classic We,Meat,31,False
2024-02-20,Tuesday,26,Classic Outside,Frozen,16,False
2024-02-20,Tuesday,27,Classic Support,Beverages,6,False
2024-02-20,Tuesday,28,Premium Represent,Produce,42,False
2024-02-20,Tuesday,29,Fresh Get,Meat,8,False
2024-02-20,Tuesday,30,Premium Finish,Meat,40,False
2024-02-20,Tuesday,31,Premium Machine,Dairy,10,False
2024-02-20,Tuesday,32,Fresh Rest,Beverages,18,False
2024-02-20,Tuesday,33,Fresh Economic,Frozen,41,False
2024-02-20,Tuesday,34,Organic Summer,Frozen,22,False
2024-02-20,Tuesday,35,Organic Thus,Meat,28,False
2024-02-20,Tuesday,36,Premium Wrong,Bakery,19,False
2024-02-20,Tuesday,37,Premium Cause,Dairy,25,False
2024-02-20,Tuesday,38,Classic Easy,Beverages,39,False
2024-02-20,Tuesday,39,Fresh Local,Frozen,17,False
2024-02-20,Tuesday,40,Fresh Customer,Dairy,25,False
2024-02-20,Tuesday,41,Classic Century,Dairy,24,False
2024-02-20,Tuesday,42,Fresh Situation,Frozen,5,False
2024-02-20,Tuesday,43,Fresh Quickly,Beverages,32,False
2024-02-20,Tuesday,44,Premium Cause,Dairy,8,False
2024-02-20,Tuesday,45,Organic Leave,Produce,10,False
2024-02-20,Tuesday,46,Organic Strong,Bakery,28,False
2024-02-20,Tuesday,47,Fresh Strong,Produce,15,False
2024-02-20,Tuesday,48,Fresh Newspaper,Produce,9,False
2024-02-20,Tuesday,49,Fresh Carry,Dairy,5,False
2024-02-20,Tuesday,50,Premium Catch,Meat,11,False
2024-02-21,Wednesday,1,Fresh Third,Dairy,12,False
2024-02-21,Wednesday,2,Organic Skin,Meat,21,False
2024-02-21,Wednesday,3,Organic Your,Frozen,7,False
2024-02-21,Wednesday,4,Fresh Particularly,Frozen,31,False
2024-02-21,Wednesday,5,Classic South,Dairy,23,False
2024-02-21,Wednesday,6,Premium Project,Dairy,28,False
2024-02-21,Wednesday,7,Fresh Wait,Frozen,28,False
2024-02-21,Wednesday,8,Fresh Drug,Produce,20,False
2024-02-21,Wednesday,9,Organic With,Frozen,25,False
2024-02-21,Wednesday,10,Classic Ago,Beverages,21,False
2024-02-21,Wednesday,11,Organic Lot,Dairy,20,False
2024-02-21,Wednesday,12,Classic Republican,Bakery,31,False
2024-02-21,Wednesday,13,Organic Least,Dairy,9,False
2024-02-21,Wednesday,14,Organic Money,Bakery,22,False
2024-02-21,Wednesday,15,Classic Hundred,Bakery,22,False
2024-02-21,Wednesday,16,Fresh Rich,Produce,26,False
2024-02-21,Wednesday,17,Premium Baby,Frozen,29,False
2024-02-21,Wednesday,18,Classic Happy,Meat,46,False
2024-02-21,Wednesday,19,Premium Two,Meat,21,False
2024-02-21,Wednesday,20,Organic Without,Frozen,21,False
2024-02-21,Wednesday,21,Fresh Against,Meat,9,False
2024-02-21,Wednesday,22,Premium Simple,Beverages,25,False
2024-02-21,Wednesday,23,Premium Area,Meat,25,False
2024-02-21,Wednesday,24,Fresh Air,Beverages,43,False
2024-02-21,Wednesday,25,Classic We,Meat,44,False
2024-02-21,Wednesday,26,Classic Outside,Frozen,24,False
2024-02-21,Wednesday,27,Classic Support,Beverages,4,False
2024-02-21,Wednesday,28,Premium Represent,Produce,26,False
2024-02-21,Wednesday,29,Fresh Get,Meat,10,False
2024-02-21,Wednesday,30,Premium Finish,Meat,33,False
2024-02-21,Wednesday,31,Premium Machine,Dairy,12,False
2024-02-21,Wednesday,32,Fresh Rest,Beverages,14,False
2024-02-21,Wednesday,33,Fresh Economic,Frozen,32,False
2024-02-21,Wednesday,34,Organic Summer,Frozen,29,False
2024-02-21,Wednesday,35,Organic Thus,Meat,37,False
2024-02-21,Wednesday,36,Premium Wrong,Bakery,21,False
2024-02-21,Wednesday,37,Premium Cause,Dairy,33,False
2024-02-21,Wednesday,38,Classic Easy,Beverages,25,False
2024-02-21,Wednesday,39,Fresh Local,Frozen,19,False
2024-02-21,Wednesday,40,Fresh Customer,Dairy,27,False
2024-02-21,Wednesday,41,Classic Century,Dairy,32,False
2024-02-21,Wednesday,42,Fresh Situation,Frozen,4,False
2024-02-21,Wednesday,43,Fresh Quickly,Beverages,26,False
2024-02-21,Wednesday,44,Premium Cause,Dairy,11,False
2024-02-21,Wednesday,45,Organic Leave,Produce,12,False
2024-02-21,Wednesday,46,Organic Strong,Bakery,26,False
2024-02-21,Wednesday,47,Fresh Strong,Produce,14,False
2024-02-21,Wednesday,48,Fresh Newspaper,Produce,8,False
